Commodity2,Attribute,Description,YearProjected2,Year2,Value
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2007/2008,1.28
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2008/2009,1.26
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2009/2010,1.24
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2010/2011,1.22
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2011/2012,1.2
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2012/2013,1.19
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2013/2014,1.17
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2014/2015,1.15
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2015/2016,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2016/2017,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2017/2018,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2018/2019,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2002/2003,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2003/2004,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2004/2005,1.28
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2005/2006,1.29
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2006/2007,1.25
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2007/2008,1.26
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2008/2009,1.25
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2009/2010,1.24
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2010/2011,1.24
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2011/2012,1.22
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2012/2013,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2013/2014,1.22
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2014/2015,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2015/2016,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2016/2017,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2017/2018,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2018/2019,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2006),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2002/2003,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2003/2004,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2004/2005,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2005/2006,1.22
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2006/2007,1.27
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2007/2008,1.18
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2008/2009,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2009/2010,1.24
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2010/2011,1.25
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2011/2012,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2012/2013,1.22
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2013/2014,1.19
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2014/2015,1.19
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2015/2016,1.16
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2016/2017,1.16
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2017/2018,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2018/2019,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2007),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2002/2003,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2003/2004,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2004/2005,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2005/2006,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2006/2007,1.98
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2007/2008,1.43
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2008/2009,1.24
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2009/2010,1.25
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2010/2011,1.25
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2011/2012,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2012/2013,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2013/2014,1.25
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2014/2015,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2015/2016,1.22
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2016/2017,1.21
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2017/2018,1.2
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2018/2019,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2008),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2002/2003,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2003/2004,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2004/2005,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2005/2006,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2006/2007,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2007/2008,3.72
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2008/2009,1.43
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2009/2010,1.33
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2010/2011,1.26
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2011/2012,1.2
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2012/2013,1.22
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2013/2014,1.2
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2014/2015,1.18
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2015/2016,1.17
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2016/2017,1.17
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2017/2018,1.17
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2018/2019,1.16
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2009),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2002/2003,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2003/2004,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2004/2005,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2005/2006,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2006/2007,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2007/2008,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2008/2009,1.45
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2009/2010,1.43
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2010/2011,1.27
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2011/2012,1.28
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2012/2013,1.36
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2013/2014,1.36
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2014/2015,1.38
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2015/2016,1.38
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2016/2017,1.38
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2017/2018,1.39
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2018/2019,1.39
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2019/2020,1.4
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2010),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2002/2003,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2003/2004,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2004/2005,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2005/2006,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2006/2007,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2007/2008,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2008/2009,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2009/2010,1.81
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2010/2011,1.46
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2011/2012,1.41
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2012/2013,1.44
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2013/2014,1.48
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2014/2015,1.5
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2015/2016,1.51
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2016/2017,1.52
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2017/2018,1.54
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2018/2019,1.55
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2019/2020,1.55
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2020/2021,1.59
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2011),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2002/2003,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2003/2004,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2004/2005,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2005/2006,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2006/2007,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2007/2008,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2008/2009,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2009/2010,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2010/2011,3.03
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2011/2012,1.4
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2012/2013,1.48
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2013/2014,1.48
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2014/2015,1.51
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2015/2016,1.54
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2016/2017,1.55
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2017/2018,1.57
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2018/2019,1.61
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2019/2020,1.64
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2020/2021,1.65
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2021/2022,1.66
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2012),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2002/2003,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2003/2004,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2004/2005,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2005/2006,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2006/2007,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2007/2008,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2008/2009,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2009/2010,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2010/2011,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2011/2012,3
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2012/2013,2.35
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2013/2014,1.97
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2014/2015,1.66
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2015/2016,1.42
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2016/2017,1.45
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2017/2018,1.48
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2018/2019,1.5
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2019/2020,1.54
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2020/2021,1.56
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2021/2022,1.58
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2022/2023,1.6
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2013),2023/2024,
